DATAFLOW,MEASURE,DATA_ITEM,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2020-Q4,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2021-Q1,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2021-Q2,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2021-Q3,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2021-Q4,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2022-Q1,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2022-Q2,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2022-Q3,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2022-Q4,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2023-Q1,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2023-Q2,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2023-Q3,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2023-Q4,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2024-Q1,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2024-Q2,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2024-Q3,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2024-Q4,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2025-Q1,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2025-Q2,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2025-Q3,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2025-Q4,,,,,
ABS:ANA_AGG(1.0.0),M6,GPM_MKT_HRW,30,AUS,Q,2026-Q1,,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1959-Q3,56.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1959-Q4,55.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1960-Q1,59.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1960-Q2,59.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1960-Q3,55.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1960-Q4,58.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1961-Q1,55.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1961-Q2,52.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1961-Q3,55.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1961-Q4,54.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1962-Q1,56.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1962-Q2,56.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1962-Q3,55.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1962-Q4,55.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1963-Q1,58.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1963-Q2,59.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1963-Q3,61.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1963-Q4,62.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1964-Q1,64.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1964-Q2,62.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1964-Q3,62.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1964-Q4,61.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1965-Q1,59.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1965-Q2,57.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1965-Q3,58.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1965-Q4,59.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1966-Q1,60.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1966-Q2,60.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1966-Q3,59.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1966-Q4,61.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1967-Q1,59.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1967-Q2,57.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1967-Q3,55.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1967-Q4,56.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1968-Q1,57.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1968-Q2,59.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1968-Q3,56.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1968-Q4,56.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1969-Q1,62.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1969-Q2,60.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1969-Q3,59.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1969-Q4,58.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1970-Q1,62.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1970-Q2,59.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1970-Q3,58.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1970-Q4,55.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1971-Q1,55.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1971-Q2,54.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1971-Q3,55.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1971-Q4,48.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1972-Q1,51.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1972-Q2,53.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1972-Q3,56.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1972-Q4,58,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1973-Q1,66.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1973-Q2,68.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1973-Q3,67.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1973-Q4,67.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1974-Q1,70.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1974-Q2,64.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1974-Q3,64,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1974-Q4,60.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1975-Q1,59.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1975-Q2,59.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1975-Q3,58,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1975-Q4,57.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1976-Q1,57.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1976-Q2,59.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1976-Q3,58.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1976-Q4,56.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1977-Q1,56,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1977-Q2,55.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1977-Q3,52.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1977-Q4,51,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1978-Q1,50.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1978-Q2,52,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1978-Q3,51,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1978-Q4,50.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1979-Q1,51.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1979-Q2,53.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1979-Q3,53.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1979-Q4,54.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1980-Q1,54.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1980-Q2,53.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1980-Q3,53,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1980-Q4,52.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1981-Q1,53.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1981-Q2,52.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1981-Q3,53.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1981-Q4,52.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1982-Q1,50.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1982-Q2,52.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1982-Q3,51.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1982-Q4,51.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1983-Q1,51.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1983-Q2,52.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1983-Q3,52.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1983-Q4,52.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1984-Q1,52.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1984-Q2,52.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1984-Q3,53.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1984-Q4,53,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1985-Q1,52.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1985-Q2,49.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1985-Q3,48.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1985-Q4,46.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1986-Q1,46.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1986-Q2,46.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1986-Q3,44.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1986-Q4,44.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1987-Q1,44.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1987-Q2,45.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1987-Q3,46.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1987-Q4,46.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1988-Q1,49,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1988-Q2,51.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1988-Q3,53.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1988-Q4,54.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1989-Q1,56.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1989-Q2,56.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1989-Q3,55.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1989-Q4,55.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1990-Q1,55.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1990-Q2,56,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1990-Q3,55.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1990-Q4,52.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1991-Q1,51.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1991-Q2,51.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1991-Q3,51.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1991-Q4,51,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1992-Q1,51.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1992-Q2,50.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1992-Q3,49.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1992-Q4,49.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1993-Q1,49.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1993-Q2,47.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1993-Q3,47.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1993-Q4,47.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1994-Q1,48,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1994-Q2,47.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1994-Q3,48.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1994-Q4,49.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1995-Q1,50.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1995-Q2,49.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1995-Q3,49.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1995-Q4,50.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1996-Q1,51.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1996-Q2,52.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1996-Q3,52.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1996-Q4,52.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1997-Q1,52.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1997-Q2,52.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1997-Q3,52.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1997-Q4,52.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1998-Q1,51.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1998-Q2,51.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1998-Q3,49.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1998-Q4,49.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1999-Q1,49.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1999-Q2,49.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1999-Q3,50.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,1999-Q4,51,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2000-Q1,52.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2000-Q2,51.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2000-Q3,52.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2000-Q4,52.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2001-Q1,52.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2001-Q2,52.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2001-Q3,52.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2001-Q4,52.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2002-Q1,53.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2002-Q2,53.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2002-Q3,53.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2002-Q4,53.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2003-Q1,54.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2003-Q2,54.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2003-Q3,55.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2003-Q4,56.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2004-Q1,58.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2004-Q2,60.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2004-Q3,61,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2004-Q4,61.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2005-Q1,63.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2005-Q2,67.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2005-Q3,67.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2005-Q4,69.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2006-Q1,71.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2006-Q2,71.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2006-Q3,72.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2006-Q4,74.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2007-Q1,77,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2007-Q2,76.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2007-Q3,75.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2007-Q4,77.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2008-Q1,79.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2008-Q2,85.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2008-Q3,91,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2008-Q4,88.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2009-Q1,84.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2009-Q2,76.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2009-Q3,74.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2009-Q4,78,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2010-Q1,82.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2010-Q2,92.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2010-Q3,93.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2010-Q4,96,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2011-Q1,101.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2011-Q2,104,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2011-Q3,105.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2011-Q4,100.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2012-Q1,95.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2012-Q2,94.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2012-Q3,90.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2012-Q4,89.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2013-Q1,90,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2013-Q2,89.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2013-Q3,88,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2013-Q4,88.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2014-Q1,86.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2014-Q2,83.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2014-Q3,80.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2014-Q4,79,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2015-Q1,76.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2015-Q2,73.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2015-Q3,72.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2015-Q4,69.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2016-Q1,67.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2016-Q2,70,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2016-Q3,73.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2016-Q4,81,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2017-Q1,84.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2017-Q2,80.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2017-Q3,80.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2017-Q4,80.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2018-Q1,81.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2018-Q2,82.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2018-Q3,83.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2018-Q4,85.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2019-Q1,86.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2019-Q2,89,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2019-Q3,89.8,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2019-Q4,85,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2020-Q1,85.1,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2020-Q2,86.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2020-Q3,87.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2020-Q4,90.3,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2021-Q1,96.7,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2021-Q2,106.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2021-Q3,106.5,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2021-Q4,98.4,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2022-Q1,107,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2022-Q2,115.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2022-Q3,109.9,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2022-Q4,106.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2023-Q1,108.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2023-Q2,102.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2023-Q3,99.2,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2023-Q4,101.6,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2024-Q1,101,,,,
ABS:ANA_AGG(1.0.0),M5,TTR,20,AUS,Q,2024-Q2,98.4,,,,
